id	title	title_source	fclasses	start	end	lon	lat	matches
pleiades:79393	Col. Camulodunum	pleiades	P	43	400	0.9010877626743472	51.89007402644582	https://www.trismegistos.org/place/14577
pleiades:79394	Col. Glevum	pleiades	S;P	50	300	-2.2463302159026965	51.86495646102243	https://www.trismegistos.org/place/15182
pleiades:79395	Col. Lindum	pleiades	P	51	300	-0.5384420000000001	53.2348205	https://www.trismegistos.org/place/13683
pleiades:79400	Condate	pleiades	P	71	300	-2.517363	53.259423	""
pleiades:79412	Danum?	pleiades	S	80	300	-1.1351028777868477	53.525415981432	""
pleiades:79420	Deva	pleiades	S	43	410	-2.8939424999999996	53.1914685	""
pleiades:79424	Dorchester-on-Thames	pleiades	P	161	217	-1.166099	51.644565	""
pleiades:79431	Durno(no)varia	pleiades	P	43	300	-2.4371650000000002	50.709284499999995	https://www.trismegistos.org/place/15256
pleiades:79432	Durobrivae (Water Newton)	pleiades	P	101	400	-0.34794765954574564	52.55862122389293	""
pleiades:79434	Durocobrivis	pleiades	P	101	300	-0.528644	51.883025	https://www.trismegistos.org/place/15245
pleiades:79436	Duroliponte	pleiades	P	51	200	0.114167	52.2125	https://www.trismegistos.org/place/15366
pleiades:79439	*Durovernum	pleiades	P	71	300	1.08386	51.279876	""
pleiades:79440	Durovigutum	pleiades	P	51	300	-0.17393855000000003	52.319185149999996	https://www.trismegistos.org/place/15178
pleiades:79479	Gelligaer	pleiades	S	103	111	-3.253729	51.6656533	""
pleiades:79492	Great Witcombe	pleiades	S	61	300	-2.1474123148526583	51.82673575550232	""
pleiades:79509	Heronbridge	pleiades	P	101	300	-2.8833185879432355	53.16896410037127	https://www.trismegistos.org/place/15114
pleiades:79530	Irchester	pleiades	P	101	300	-0.6572221	52.2908415	https://www.trismegistos.org/place/15074
pleiades:79531	Isca Dumnoniorum	pleiades	S;P	51	300	-3.5269108	50.725562	https://www.trismegistos.org/place/14538
pleiades:79532	Isca Silurum	pleiades	S	69	400	-2.955263	51.610323	https://www.trismegistos.org/place/14584
pleiades:79534	Ischalis?	pleiades	S;P	51	300	-2.714099249062613	51.30042082353328	https://www.trismegistos.org/place/15329
pleiades:79542	Kanovium/Conovium	pleiades	S	71	130	-3.8341202	53.21599915	https://www.trismegistos.org/place/14525
pleiades:79545	Keynsham	pleiades	S	43	300	-2.498798	51.416118	https://www.trismegistos.org/place/15575
pleiades:79549	Korinion/Cironium	pleiades	P	43	312	-1.971806	51.711380000000005	https://www.trismegistos.org/place/15314
pleiades:79552	Lactodorum	pleiades	P	201	300	-0.9887305	52.131483	https://www.trismegistos.org/place/14697
pleiades:79553	Lagentium	pleiades	S	71	300	-1.356271	53.725863	https://www.trismegistos.org/place/15341
pleiades:79559	*Letocetum	pleiades	P;S	51	300	-1.8564975531568968	52.65694759641211	https://www.trismegistos.org/place/14585
pleiades:79560	Leuca (river)	pleiades	H			-4.040701969361821	51.731840458322935	https://www.trismegistos.org/place/19834
pleiades:79574	Londinium/Augusta	pleiades	P	1	430	-0.088949	51.513335	""
pleiades:79582	Lullingstone	pleiades	S	201	350	0.1963679	51.3642278	https://www.trismegistos.org/place/14972
pleiades:79583	Lydney	pleiades	S	271	400	-2.55788815008054	51.721324579239194	https://www.trismegistos.org/place/14968
pleiades:795846	Pselchis	pleiades	P	-5	300	32.749351	23.195708	""
pleiades:79587	Magnis	pleiades	P	51	300	-2.819973	52.0811535	""
pleiades:79590	‘Mamucio’	pleiades	S;P	80	300	-2.254277076204691	53.47529334543511	https://www.trismegistos.org/place/14959
pleiades:79592	Manduessedum	pleiades	P	50	400	-1.529255	52.566897999999995	https://www.trismegistos.org/place/14960
pleiades:79593	Mansfield Woodhouse	pleiades	S	101	300	-1.18143	53.169039	""
pleiades:79602	*Moridunum	pleiades	P	71	330	-4.3034704999999995	51.859252999999995	https://www.trismegistos.org/place/15353
pleiades:79605	Navio	pleiades	S	71	350	-1.7291115499999998	53.3412153	https://www.trismegistos.org/place/14522
pleiades:79609	Nettleton	pleiades	S	101	300	-2.259594	51.504169	https://www.trismegistos.org/place/14547
pleiades:79622	Noviomagus	pleiades	S;P	43	370	-0.789969	50.8350695	https://www.trismegistos.org/place/15319
pleiades:79639	*Petuaria	pleiades	P	51	300	-0.59056	53.687689	""
pleiades:79641	Pitney	pleiades	S	201	300	-2.7877582	51.067251	""
pleiades:79646	Portus Dubris	pleiades	S;H	43	300	1.307512	51.123013	https://www.trismegistos.org/place/15253
pleiades:79647	Portus Lemanis	pleiades	S	133	140	1.0211461748235915	51.06846773419933	https://www.trismegistos.org/place/14967
pleiades:79651	Ratae	pleiades	P	51	400	-1.13538	52.634738	""
pleiades:79654	Regulbium	pleiades	S	43	300	1.1997133122776817	51.37910288529436	""
pleiades:79659	Rockbourne	pleiades	S	201	300	-1.8304976274288098	50.952752386097416	https://www.trismegistos.org/place/14815
pleiades:79664	Rutupiae	pleiades	S	43	300	1.3323234050577812	51.29354154615068	""
pleiades:79677	Segelocum	pleiades	P	101	300	-0.7643837527264792	53.33492017866233	""
pleiades:79678	Segontium	pleiades	S	71	300	-4.265810850427295	53.13722544275776	https://www.trismegistos.org/place/15374
pleiades:79701	Sulloniacis	pleiades	P	51	300	-0.3046937313139263	51.63331683554526	""
pleiades:797093165	Kisurra	pleiades	S	-2100	-1100	45.48080638931087	31.838166206420365	https://github.com/arvicco/nabu-places#cigs-KSR
pleiades:79710	Templebrough	pleiades	S	101	150	-1.379914199502954	53.41934336677471	""
pleiades:79713	Thruxton	pleiades	S	251	350	-1.584379	51.208795	""
pleiades:79722	‘Tripontio’	pleiades	P	51	400	-1.2148246686237982	52.40835199389431	https://www.trismegistos.org/place/14530
pleiades:79726	Uley	pleiades	S	51	400	-2.30621565	51.694408100000004	https://www.trismegistos.org/place/14682
pleiades:79729	Vagniacis	pleiades	S;P	51	300	0.322311	51.431943	https://www.trismegistos.org/place/14760
pleiades:79733	Venta	pleiades	P	71	300	-2.7680439999999997	51.61112	https://www.trismegistos.org/place/14526
pleiades:79734	Venta	pleiades	P	71	400	-1.317	51.063	https://www.trismegistos.org/place/3317
pleiades:79735	Venta	pleiades	P;S	71	400	1.2909685329798786	52.58347600601522	https://www.trismegistos.org/place/14587
pleiades:79736	Verlucio	pleiades	P	71	300	-2.052027	51.411692	""
pleiades:79739	Verulamium	pleiades	P	-30	400	-0.35846817129313147	51.75202764213488	https://www.trismegistos.org/place/14800
pleiades:79741	Viroconium	pleiades	P;S;H	51	600	-2.6438183009307314	52.67448765162919	https://www.trismegistos.org/place/14605
pleiades:79760	Whitton	pleiades	S	51	400	-3.317514	51.439565	""
pleiades:79763	Wilderspool	pleiades	S;P	101	200	-2.603226	53.372767	https://www.trismegistos.org/place/14629
pleiades:79775	Yeovil	pleiades	S	171	370	-2.629836	50.943621	""
pleiades:79777	Ardotalia (Zerdotalia)	pleiades	S	71	200	-1.9877895799452494	53.45223643731031	""
pleiades:798093	Pide	pleiades	P;L	-200	500	31.99275219565868	22.649663959873113	""
pleiades:814739	Thaima	pleiades	P;S	-626	-539	38.55	27.6219	https://github.com/arvicco/nabu-places#cigs-TYM
pleiades:816414429	Castronuovo di Sicilia	pleiades	P	401	600	13.603455	37.678945	""
pleiades:81716458	Castrum Rauracense	pleiades	S;P	1	700	7.7230178	47.5399823	""
pleiades:818739154	Venice	pleiades	P;H	1	200	12.336184986651375	45.44197916631571	""
pleiades:820631036	Obelisk of Theodosius	pleiades	S	388	392	28.975400086978283	41.00592758637922	""
pleiades:821129014	Shaduppum	pleiades	P;S	-1900	-1600	44.46660224742431	33.30980124838653	https://github.com/arvicco/nabu-places#cigs-SDP
pleiades:822279250	Donon	pleiades	S	101	300	7.164424472243272	48.51254053414088	""
pleiades:825227	Armavir	pleiades	S	-800	-600	41.120635	44.996352	""
pleiades:825333700	Sardurihinili	pleiades	S	-800	-700	43.46094298897689	38.352980752744514	https://github.com/arvicco/nabu-places#cigs-CAV
pleiades:828312	Serri	pleiades	S					""
pleiades:83827	Clausentum	pleiades	P	43	300			""
pleiades:844856	Amastris/Sesamos	pleiades	P	1	100	32.385648	41.746969	""
pleiades:844879	Bithynion/Claudiopolis/Hadriana	pleiades	P	198	324	31.5858565	40.7561925	""
pleiades:844900	Dableis	pleiades	S	201	367	30.682355	40.269618	""
pleiades:844926	Gangra	pleiades	P	121	122	33.6134213	40.6013428	""
pleiades:844944	Heraclea	pleiades	P	1	392	31.417413666666665	41.28325533333334	""
pleiades:845041	Pompeiopolis/Sebaste	pleiades	P;S	198	211	34.214072541419895	41.518419111073996	""
pleiades:845049	Prusias ad Hypium/Kieros	pleiades	P	71	250	31.120408666666666	40.91419133333334	""
pleiades:845083	Timonitis	pleiades	A	265	265	32.07796	41.00621	""
pleiades:845084	Tios/Tieion	pleiades	R;P			32.03150953999192	41.571174366755656	""
pleiades:85366721	Davti-blur	pleiades	P;S	-800	-700	44.00262954	40.07911798	https://github.com/arvicco/nabu-places#cigs-DVB
pleiades:857018	Amaseia	pleiades	P	101	317	35.82794385	40.66680835	https://www.trismegistos.org/place/2624
pleiades:857024	Amisus/Peiraieus	pleiades	P			36.3313	41.292721	""
pleiades:857095	Comana Pontica/Hierocaesarea	pleiades	P;S	198		36.63868907009175	40.3576074689169	https://www.trismegistos.org/place/16285
pleiades:857107	Dioscurias/Sebastopolis	pleiades	P			41.01117505	42.998330949999996	https://www.trismegistos.org/place/16538
pleiades:857248	Nicopolis	pleiades	P			38.14353355	40.1485567	""
pleiades:857321	Sinope	pleiades	P;H	-30	200	35.143037	42.025776	https://www.trismegistos.org/place/2141
pleiades:857359	Trapezus	pleiades	P			39.7233115	41.0042695	""
pleiades:857382	Zela	pleiades	P;S			35.890188426300185	40.303883089943675	""
pleiades:863795	Gorneae	pleiades	P	-800	-700	44.72964935789964	40.11285737382658	""
pleiades:863822	Karmir-blur	pleiades	S;P	-900	-600	44.4515078085785	40.15332132962884	https://github.com/arvicco/nabu-places#cigs-TEI
pleiades:866051	Sala	pleiades	S	51	300			""
pleiades:869702586	Ebla	pleiades	P;S	-2500	-2250	36.79833290135371	35.79902233935611	https://github.com/arvicco/nabu-places#cigs-EBA
pleiades:874294	Bingöl Dağları (mountain)	pleiades	T	-800	-700	41.381450654843604	39.340997147906826	""
pleiades:874316	Altıntepe	pleiades	P;S	-800	-700	39.64665163476659	39.69646671945547	https://github.com/arvicco/nabu-places#cigs-ALT
pleiades:874353	Arsameia	pleiades	P			39.03481760000001	38.010433449999994	https://www.trismegistos.org/place/37263
pleiades:874361	Artaxata	pleiades	P;T	116		44.5751884575075	39.88187553311266	""
pleiades:874362	Edremit	pleiades	S;P	-900	-700	43.24542380444062	38.425253596943826	https://github.com/arvicco/nabu-places#cigs-EDR
pleiades:874396	Bastam	pleiades	P;S	-800	-600	44.94648255	38.88622505	https://github.com/arvicco/nabu-places#cigs-BTM
pleiades:874418	Charcha/‘Arcaiapis’/Karcharoman	pleiades	P;S			40.5397477189682	37.826055205141444	https://github.com/arvicco/nabu-places#cigs-KKH
pleiades:874458	Dur-Sharrukin	pleiades	P;S	-1950	-612	43.23141415	36.50661765	https://github.com/arvicco/nabu-places#cigs-SAR;https://www.trismegistos.org/place/48874
pleiades:874492	Gymnias/Daranissa/Datamisa	pleiades	P	-900	-801	41.666283500000006	39.984743	""
pleiades:874529	‘Isumbo’/Patansana/Zombis	pleiades	P;S	-900	-700	42.8626169	39.2333101	https://github.com/arvicco/nabu-places#cigs-PAT
pleiades:874560	Kotor(odz)	pleiades	P	1	300	44.41502	38.463587	""
pleiades:874609	Mosul/‘Mespila’?	pleiades	P			43.13713	36.335572	""
pleiades:874621	Nineveh/Ninos	pleiades	P;S	-3500	-63	43.159936889690734	36.36076152375775	https://github.com/arvicco/nabu-places#cigs-NNV
pleiades:874684	Satala	pleiades	S	69	200	39.59791835	40.02789515	""
pleiades:874699	Singara	pleiades	P			41.861983	36.3224685	""
pleiades:874732	Tell Barri/[Kahat]	pleiades	P;S	-1400	-612	41.12704239760552	36.73880012076283	https://github.com/arvicco/nabu-places#cigs-KHT
pleiades:874735	Tell Brak	pleiades	S;P	-2600	-2200	41.05854502470146	36.66715800984355	https://github.com/arvicco/nabu-places#cigs-BRK
pleiades:874739	Guzana (Tell Halaf)	pleiades	S;P;A	-911	-539	40.039676566666664	36.8267304	https://github.com/arvicco/nabu-places#cigs-HLF
pleiades:874741	Tell Hammam al-Turkmen	pleiades	P;S	-1900	-1600	39.05694915720901	36.48253813811916	https://github.com/arvicco/nabu-places#cigs-HMT
pleiades:874754	Tell Taban/[Tabite]/Thebet(h)a?	pleiades	P;S	-1900	-1600	40.787786100000005	36.336225850000005	https://github.com/arvicco/nabu-places#cigs-TAB
pleiades:874771	Thospia/Bouana/‘Ospa’/Ṭušpa	pleiades	P;S	-900	-331	43.338534353181714	38.501497109302505	https://github.com/arvicco/nabu-places#cigs-RUS
pleiades:87556001	Habıbuşağı	attested	S	-800	-700			""
pleiades:876562	Alexandria	pleiades	P	1	392			""
pleiades:876619	Demetrias	pleiades	P	-167	200			""
pleiades:876821910	Halaesa	attested	S					""
pleiades:877321	Mazara	pleiades	S					""
pleiades:880325202	Sant'Agata di Militello	pleiades	P	1	100	14.632672	38.067859	""
pleiades:887415955	Hamam (Hamamköy)	pleiades	S;P	-800	-700	41.3132819	39.90596075	https://github.com/arvicco/nabu-places#cigs-HAE
pleiades:89092	Aballava	pleiades	S	122	300	-3.0496915524410486	54.922232025662275	https://www.trismegistos.org/place/15384
pleiades:89095	(A)Esica	pleiades	S	122	300	-2.4645070476248407	54.99486700806228	https://www.trismegistos.org/place/15560
pleiades:89096	Alauna	pleiades	S	138	161	-3.875516376749088	56.267777921029705	""
pleiades:89102	Watercrook Roman Fort and Settlement	pleiades	S;P	43	300	-2.7485995	54.30979	https://www.trismegistos.org/place/14570
pleiades:89104	Arbeia	pleiades	S	100	400	-1.4309707213819414	55.004406544631586	https://www.trismegistos.org/place/14572
pleiades:89105	Auchendavy	pleiades	S	142	300	-4.11962485	55.94912179999999	""
pleiades:89108	Balmuildy Roman Fort	pleiades	S	139	200	-4.271934	55.917308	https://www.trismegistos.org/place/15501
pleiades:89109	Banna	pleiades	S	101	300	-2.6024173332862843	54.989464698218995	""
pleiades:89110	Bar Hill Roman Fort	pleiades	S	142	230	-4.071961040566697	55.95891605517563	""
pleiades:89112	Bannatia?	pleiades	S	71	100	-3.9875967	56.3658011	""
pleiades:89114	Bearsden	pleiades	S	101	300	-4.333791	55.919443	""
pleiades:89116	Bertha	pleiades	S	138	161	-3.464428	56.423374	https://www.trismegistos.org/place/15466
pleiades:89117	Blatobulgium	pleiades	S	80	200	-3.2243812490011896	55.06499648243147	""
pleiades:89123	Brav(o)niacum	pleiades	S	71	400	-2.562156	54.624234	""
pleiades:89124	Bremenium	pleiades	S	71	330	-2.2648010349606573	55.28147201378099	""
pleiades:89125	B(r)ibra?	pleiades	S	122	300	-3.4186763573239536	54.82612807068517	https://www.trismegistos.org/place/15474
pleiades:89127	Brocavum	pleiades	S	71	337	-2.7172354935019487	54.65315712112182	https://www.trismegistos.org/place/14523
pleiades:89128	*Brocolitia	pleiades	S;P	122	400	-2.222179461541358	55.0345957013026	https://www.trismegistos.org/place/15348
pleiades:89130	Cadder	pleiades	S	139	161	-4.213507	55.921359	""
pleiades:89131	Calcaria	pleiades	P			-1.263805	53.883085	https://www.trismegistos.org/place/14723
pleiades:89133	*Camboglanna	pleiades	S	101	410	-2.7637523089684928	54.96377352224626	https://www.trismegistos.org/place/14573
pleiades:89136	Carpow	pleiades	S	171	230	-3.282424	56.345817	""
pleiades:89138	Castlecary	pleiades	S	80	200	-3.940533989296284	55.98230092221129	https://www.trismegistos.org/place/15342
pleiades:89139	Corda?	pleiades	S	142	161	-3.7054696558291322	55.679855116886344	""
pleiades:89141	Castlehill	pleiades	S	139	161	-4.363150836808744	55.924578279909625	""
pleiades:89142	Castra Exploratorum	pleiades	S;P	117	300	-2.945877	55.036649	https://www.trismegistos.org/place/14914
pleiades:89143	Cataractonium	pleiades	P	71	300	-1.6547101467230965	54.38719539682952	https://www.trismegistos.org/place/13679
pleiades:89144	Cilurnum	pleiades	S	117	300	-2.139749505632937	55.025894330381306	https://www.trismegistos.org/place/15322
pleiades:89146	‘Cocanges’/‘Concangios’	pleiades	S	71	410	-1.571925	54.855844	https://www.trismegistos.org/place/14531
pleiades:89148	Colani(c)a?	pleiades	S	80	200	-3.8249614810307304	56.008168892359684	https://www.trismegistos.org/place/14527
pleiades:89150	Condercum	pleiades	S;P	101	367	-1.6642414975564166	54.977094446886554	https://www.trismegistos.org/place/14578
pleiades:89151	Congavata	pleiades	S	122	138	-3.148943	54.928087	https://www.trismegistos.org/place/15248
pleiades:89152	*Coriosopitum/Coria	pleiades	S;P	71	400	-2.029291531137658	54.978189383176726	https://www.trismegistos.org/place/13681
pleiades:89153	Cramond	pleiades	S	131	230	-3.3001359571886586	55.97766152084004	https://www.trismegistos.org/place/15293
pleiades:89165	Derventio	pleiades	S	43	300	-3.38215	54.670589	""
pleiades:89166	Derventio	pleiades	S	71	300	-0.78916895	54.1344542	""
pleiades:89171	Duntocher	pleiades	S;H	139	161	-4.409929181382963	55.92350244580256	""
pleiades:89175	Eburacum	pleiades	P	71	410	-1.082304	53.957672	https://www.trismegistos.org/place/13682
pleiades:89176	Epiakon (Epiacum)	pleiades	S	101	300	-2.4763713999999997	54.832147649999996	""
pleiades:89181	Bewcastle Roman Fort	pleiades	S	122	367	-2.682145604348282	55.06406625143644	https://www.trismegistos.org/place/19794
pleiades:89189	Gabrosentum	pleiades	S	122	400	-3.576289	54.573931	https://www.trismegistos.org/place/14928
pleiades:89191	Galava	pleiades	S	80	300	-2.96869187137968	54.42226510134855	https://www.trismegistos.org/place/15532
pleiades:89193	*Glannoventa	pleiades	S;H	122	400	-3.40463	54.3496	https://www.trismegistos.org/place/14829
pleiades:89196	Habitancum	pleiades	S	80	367	-2.1736218213903906	55.17010368615034	""
pleiades:89201	Onnum	pleiades	S	101	300	-2.0060014009029956	55.0103777063612	https://www.trismegistos.org/place/15149
pleiades:89205	Ilkley (Verbeia?)	pleiades	S	71	300	-1.824171675856724	53.92665545004785	""
pleiades:89207	Inveresk	pleiades	S	140	158	-3.054622908248247	55.93716209466626	https://www.trismegistos.org/place/15076
pleiades:89209	Isurium	pleiades	S;P	71	300	-1.3833365060314802	54.09062695045741	""
pleiades:89215	Kalagon/Galacum	pleiades	S	101	300	-2.590272	54.171657	""
pleiades:89222	Lancaster	pleiades	S;P	71	300	-2.805657	54.049839	""
pleiades:89224	Lavatris	pleiades	S	71	300	-2.0134968	54.5161805	https://www.trismegistos.org/place/15426
pleiades:89230	Longovicium	pleiades	S	151	300	-1.7533816580965338	54.81659727128505	https://www.trismegistos.org/place/14543
pleiades:89234	Luguvalium	pleiades	S;P	1	400	-2.9376685	54.896035	https://www.trismegistos.org/place/14300
pleiades:89236	‘Maglone’	pleiades	S;P	122	400	-3.153217550609552	54.807411499930524	https://www.trismegistos.org/place/14891
pleiades:89237	Magis?	pleiades	S	101	300	-3.5459931847646073	54.65557709668285	""
pleiades:89238	Magnis	pleiades	S	69	307	-2.524275984279248	54.98482930525684	https://www.trismegistos.org/place/15344
pleiades:89239	Maia	pleiades	S	122	300	-3.2151477624587503	54.95290333233697	https://www.trismegistos.org/place/15425
pleiades:89243	‘Medibogdo’	pleiades	S	119	300	-3.205357296581622	54.40269160665815	""
pleiades:89246	Mumrills	pleiades	S	138	161	-3.736279	55.996389	https://www.trismegistos.org/place/14924
pleiades:89259	Old Kilpatrick	pleiades	S	138	211	-4.456676	55.924016	""
pleiades:89274	Piercebridge	pleiades	S	71	311	-1.6767892769362074	54.53656131659249	""
pleiades:89275	Pons Aeli	pleiades	S	101	300	-1.610077	54.968831	""
pleiades:89282	Rough Castle	pleiades	S	138	161	-3.8552533186970517	55.997854493575545	https://www.trismegistos.org/place/14812
pleiades:89283	Rudston	pleiades	S	301	400	-0.326053	54.094981	""
pleiades:89288	Segedunum	pleiades	S	101	300	-1.532320033290251	54.98788734922942	https://www.trismegistos.org/place/14669
pleiades:89303	Traprain Law	pleiades	T;P	101	430	-2.67218995	55.963094049999995	""
pleiades:89304	Trimontium	pleiades	S	80	300	-2.691217786987885	55.59984202419065	https://www.trismegistos.org/place/14907
pleiades:89307	Uxelodu(nu)m	pleiades	S	122	300	-2.9342740337938924	54.90505136750754	https://www.trismegistos.org/place/14557
pleiades:89309	Velunia(te)	pleiades	S	138	300	-3.5640938560953033	56.010181567338996	https://www.trismegistos.org/place/15347
pleiades:89311	*Vercovicium	pleiades	S	101	305	-2.3302702102961725	55.01331059875913	https://www.trismegistos.org/place/15087
pleiades:89312	Verteris	pleiades	S	101	300	-2.3238223025264313	54.52137012329703	https://www.trismegistos.org/place/15395
pleiades:89313	Vindolanda	pleiades	S	80	410	-2.360222233052599	54.99130261868098	https://www.trismegistos.org/place/3201
pleiades:89314	Vindomora	pleiades	S	51	400	-1.840140535406297	54.89416350113713	https://www.trismegistos.org/place/14536
pleiades:89315	Vindovala	pleiades	S	122	300	-1.825485167570098	55.00240104564307	https://www.trismegistos.org/place/14808
pleiades:89316	Vinovia	pleiades	S	51	400	-1.676632629034752	54.676588743328104	""
pleiades:89317	Virosidum	pleiades	S	85	300	-2.097911343621413	54.306875123717795	https://www.trismegistos.org/place/14517
pleiades:89318	Voreda	pleiades	S	71	400	-2.7883347544612236	54.73848843605398	https://www.trismegistos.org/place/14861
pleiades:89321	Westerwood	pleiades	S	142	161	-3.9913631212794494	55.97017582839428	https://www.trismegistos.org/place/15582
pleiades:893595278	Milecastle 37 (Housesteads)	pleiades	S	122	300	-2.3376667713591432	55.012304963853126	""
pleiades:893936	Anatho	pleiades	P;S	-800	-701	41.9794	34.4678	https://github.com/arvicco/nabu-places#cigs-TNA
pleiades:893941	Arrapha/Karkha de Beth Seluk	pleiades	P;S	-911	-612	44.39561851978624	35.4694453243306	https://github.com/arvicco/nabu-places#cigs-ARR
pleiades:893945	Ashur/‘Lamban’?/‘Liba(nai)’?	pleiades	P;S	-2500	-539	43.261301287562404	35.45557316179846	https://github.com/arvicco/nabu-places#cigs-ASS;https://www.trismegistos.org/place/50663
pleiades:893951	Babylon	pleiades	P;S	-1900	75	44.42497815	32.53729695	https://github.com/arvicco/nabu-places#cigs-BAB
pleiades:893964	Borsippa/Burs	pleiades	P;S	-1400	-539	44.3434	32.3924	https://github.com/arvicco/nabu-places#cigs-BOR;https://www.trismegistos.org/place/11621
pleiades:893977	Cutha	pleiades	P;S	-2340	-63	44.611393505912865	32.76070982402899	https://github.com/arvicco/nabu-places#cigs-GUD
pleiades:893987	Dilbat	pleiades	P;S	-1900	-1600	44.46689346666667	32.29579523333334	https://github.com/arvicco/nabu-places#cigs-DLB
pleiades:893988	Dur-(Kuri)galzu	pleiades	P;S	-1400	-612	44.197416520972745	33.35607304048341	https://github.com/arvicco/nabu-places#cigs-AQA
pleiades:893990	D(o)ura/Europos	pleiades	P;S	200	256	40.72985428231871	34.74788481559763	https://github.com/arvicco/nabu-places#cigs-DEP
pleiades:893991	[Dur-Katlimmu]/Magdalu	pleiades	P;S	-1400	-539	40.74249489282332	35.64487477378191	https://github.com/arvicco/nabu-places#cigs-DKA;https://www.trismegistos.org/place/47897
pleiades:894003	Haradu	pleiades	P;S	-1900	-1000	41.5866	34.4611	https://github.com/arvicco/nabu-places#cigs-HRD
pleiades:894004	Hatra	pleiades	P	235	246	42.718342	35.587884	""
pleiades:894019	Nimrud	pleiades	P;S	-911	306	43.331535265776814	36.09997517089619	https://github.com/arvicco/nabu-places#cigs-NIM
pleiades:894027	Kilizu	pleiades	P	-1400	-612	43.75178937310088	36.104798292713	https://github.com/arvicco/nabu-places#cigs-QSH
pleiades:894028	Kish	pleiades	P;S	-2900	-539	44.59316393333333	32.5460878	https://github.com/arvicco/nabu-places#cigs-KSH
pleiades:894054	[Nuzi]	pleiades	P;S	-2340	-539	44.254769846709166	35.37079878439653	https://github.com/arvicco/nabu-places#cigs-NUZ
pleiades:894056	Opis	pleiades	P;S	-626	-539	44.7015	33.1844	https://github.com/arvicco/nabu-places#cigs-UPI
pleiades:894089	Sippar	pleiades	P;S	-2900	75	44.254243286471	33.05973769416011	https://github.com/arvicco/nabu-places#cigs-SAP
pleiades:894133	Tell Fidain/Appadana?/Neapolis?	pleiades	P;S	-149	600	40.5629075240567	35.36324996882785	""
pleiades:894158	[Terqa]/Asicha?	pleiades	P;S	-2000	-612	40.56815636666667	34.9224178	https://github.com/arvicco/nabu-places#cigs-TRQ
pleiades:894178	Veh Ardashir/Coche/Mahoza/‘Seleucia’	pleiades	P;S	-911	-539	44.52098595	33.095178225	https://github.com/arvicco/nabu-places#cigs-SEL;https://www.trismegistos.org/place/37190
pleiades:897705	Allan	pleiades	S					""
pleiades:897711	Apamea	pleiades	S	47	300			""
pleiades:897714	Apollonia	pleiades	S	-50	200			""
pleiades:897849	Stratonicea	pleiades	S	1	130			""
pleiades:90032637	Balawat (Imgur-Enlil)	attested	S	-911	-612			https://github.com/arvicco/nabu-places#cigs-BLW
pleiades:903002	Bisutun/Bagistana/Vastan?/Baptana	pleiades	P;S	-547	-331	47.4318	34.3881	https://github.com/arvicco/nabu-places#cigs-BIS
pleiades:903013	Deru/Beth Daraya/[Badra]	pleiades	P;S	-1900	-331	45.937332966666666	33.11927753333334	https://github.com/arvicco/nabu-places#cigs-DER
pleiades:903021	Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan	pleiades	P;S	-547	-331	48.516405750000004	34.80555515	https://github.com/arvicco/nabu-places#cigs-HMD;https://www.trismegistos.org/place/10715
pleiades:903032	Ganj Nameh	pleiades	S	-547	-331	48.4373	34.7622	https://github.com/arvicco/nabu-places#cigs-GJN
pleiades:904615255	Gazandži (Kazana)	pleiades	S;P	-800	-700	44.026076	40.006565699999996	https://github.com/arvicco/nabu-places#cigs-KAZ
pleiades:90720956	Eshnunna	pleiades	P	-3200	-612	44.72813971440168	33.484479923742214	https://github.com/arvicco/nabu-places#cigs-ESH
pleiades:912816	Babylonia	pleiades	A	-2340	-2200	45.49540677142205	31.62834430831229	https://www.trismegistos.org/place/11935
pleiades:912845	Eridu	pleiades	P;S	-2500	-539	45.995643011905315	30.819990551261686	https://github.com/arvicco/nabu-places#cigs-ERI
pleiades:912855	[Girsu]/Tello(h)	pleiades	P;S	-2900	-612	46.17763528107655	31.56038611603111	https://github.com/arvicco/nabu-places#cigs-GIR
pleiades:912868	Isin	pleiades	P;S	-2600	-539	45.269272618138146	31.885315329920658	https://github.com/arvicco/nabu-places#cigs-ISN
pleiades:912897	Larsa	pleiades	P;S	-3200	-63	45.852450000000005	31.2832165	https://github.com/arvicco/nabu-places#cigs-LAR
pleiades:912901	Marad	pleiades	P	-2600	-63	44.7855561	32.08143295	https://github.com/arvicco/nabu-places#cigs-MRD
pleiades:912909	Nina	pleiades	P;S	-2900	-2340	46.49508835	31.3774175	https://github.com/arvicco/nabu-places#cigs-NGN
pleiades:912910	Nippur/Nufar/‘Hippareni’	pleiades	P;S	-2900	641	45.23056353333333	32.126762633333335	https://github.com/arvicco/nabu-places#cigs-NIP
pleiades:912936	Susa/Seleucia ad Eulaeum	pleiades	S;P	-8500	600	48.253537054323495	32.189934471571	https://github.com/arvicco/nabu-places#cigs-SUS
pleiades:912950	Tell Abu Salabikh	pleiades	P;S	-2600	-2500	45.0544472140175	32.252627117287986	https://github.com/arvicco/nabu-places#cigs-ASK
pleiades:912953	Tell al-Lahm	pleiades	P;S	-2100	-2000	46.3659	30.774	https://github.com/arvicco/nabu-places#cigs-LHM
